"No.","Date","Genre","Bibl","URL","Hit"
"1","2020-05-15","internetbasiert","Wenn Krankheitserreger von Tieren auf Menschen springen - quarks.de. quarks.de, 2020-05-15","https://www.quarks.de/umwelt/tierwelt/wenn-krankheitserreger-von-tieren-auf-menschen-springen/","Es gibt jedoch auch einige Kritiker der These, dass das neue Coronavirus durch natürliche Mutation vom Wildtier auf den Menschen übergesprungen ist."
"2","2020-03-16","internetbasiert","Covid-19: »Absolut essenziell, dass wir daraus lernen«. Spektrum, 2020-03-16","https://www.spektrum.de/news/absolut-essenziell-dass-wir-daraus-lernen/1713220","Ganz selten passiert es aber, wie in dem Fall des aktuellen Virus Sars-CoV, dass das Virus durch eine Mutation an bestimmte Rezeptoren von menschlichen Zellen passt, zum Beispiel im Atembereich."
"3","2020-09-21","internetbasiert","Covid-19: Das Coronavirus mutiert – wie gefährlich ist das?. Spektrum, 2020-09-21","https://www.spektrum.de/news/das-coronavirus-mutiert-wie-gefaehrlich-ist-das/1768398","Die Mutationen des Coronavirus werfen bislang mehr Fragen auf, als es Antworten gibt."
"4","2020-07-03","internetbasiert","Coronavirus: Neue Mutation ""infektiöser"" als ursprüngliches Virus - DER SPIEGEL - Wissenschaft. Derspiegel, 2020-07-03","https://www.spiegel.de/wissenschaft/medizin/coronavirus-neue-mutation-infektioeser-als-urspruengliches-virus-a-4db9b4e8-1851-4f89-ae6b-10be7a726517","Dabei passieren zufällige Fehler, sogenannte Mutationen, die oft keinen Effekt haben."
"5","2020-11-07","internetbasiert","Corona-News am Samstag: Queen tritt erstmals mit Maske auf - DER SPIEGEL - Wissenschaft. Derspiegel, 2020-11-07","https://www.spiegel.de/wissenschaft/corona-news-am-samstag-die-wichtigsten-entwicklungen-zu-sars-cov-2-und-covid-19-a-a2376478-7eef-4b7b-8aa1-49014e67d5e9","Dadurch steigt auch die Wahrscheinlichkeit für Mutationen."
"6","2020-09-21","internetbasiert","Covid-19: Das Coronavirus mutiert – wie gefährlich ist das?. Spektrum, 2020-09-21","https://www.spektrum.de/news/das-coronavirus-mutiert-wie-gefaehrlich-ist-das/1768398","Trotzdem könnte es für die Kontrolle über die Pandemie entscheidend sein, bestimmte Mutationen im Detail zu untersuchen – auch um den bedrohlichsten Varianten des Virus vorzubeugen: solchen etwa, die dem Virus helfen, sich dem Immunsystem, Impfstoffen oder Antikörpertherapien zu entziehen."
"7","2020-03-31","internetbasiert","(25) Coronavirus-Update: Persönliche Sicherheit durch Mobilfunk-Daten. Ndr, 2020-03-31","https://www.ndr.de/nachrichten/info/25-Coronavirus-Update-Persoenliche-Sicherheit-durch-Mobilfunk-Daten,podcastcoronavirus168.html","Wir können sagen, dass die Mutationen, die dort aufgetreten sind, keinen Hinweis darauf liefern, dass diese Mutationen zu relevanten Änderungen des Virus führen würden."
"8","2020-06-16","internetbasiert","Mutation könnte Coronavirus ansteckender machen - DER SPIEGEL - Wissenschaft. Derspiegel, 2020-06-16","https://www.spiegel.de/wissenschaft/medizin/corona-mutation-koennte-virusvariante-in-europa-ansteckender-machen-a-48aee808-600c-4428-a269-0304058a85d8","So hatte es auch bei Ebola Hinweise gegeben, dass Viren mit einer bestimmten Mutation unter Laborbedingungen besonders viele Zellen infizieren können."
"9","2020-04-14","internetbasiert","Ein Jahr wie die Pest. Jacobin Magazin, 2020-04-14","https://jacobin.de/artikel/mike-davis-corona-virus-vogelgrippe/","Die Mutation, die derzeit bei US-Bürgerinnen am ehesten auftritt, unterscheidet sich bereits von der des ursprünglichen Ausbruchs in Wuhan."
"10","2020-01-23","internetbasiert","China schottet Wuhan und weitere Städte ab. Cash, 2020-01-23","https://www.cash.ch/news/politik/china-schottet-wuhan-und-weitere-staedte-ab-1466921","Das Virus sei zudem bislang stabil und es seien keine Mutationen beobachtet worden, sagte Michael Ryan, Direktor der WHO-Notfallprogramms."
