,text,label,span
idx,,,
478cff2b-1926-4eb8-821f-d25e35f56830,"So wie das herkömmliche Mutterbild ein Zerrbild der wirklichen Mutter ist, so ist es auch die Vorstellung von der „Oma“: Babysitten und Geschenke kaufen ist eine äußerst dusslige Beschäftigung für Frauen, die ein ganzes Leben voller Erfahrungen gelebt haben.",web2,"[220, 225]"
25ae6ce1-d23d-41e6-9c4d-aa2f89f9d4be,Sie hat die Mutterrolle transzendiert und ist nicht mehr nur die Mutter ihrer selbst-geborenen Kinder sondern die Behüterin allen Lebens.,web2,"[130, 135]"
95b68258-47c5-40bd-9731-36e825bcc551,"Sie redet den Jüngeren nicht in ihr Leben hinein und sie wird absolut niemals alles besser wissen oder darüber klagen, wie hart es zu ihrer Zeit war und wie leicht die Jüngeren es haben.",web2,"[36, 41]"
2d606168-dd38-4b86-9448-0fd4f312e286,Zwischen paar Felsen hatten Hike und Heiko zum ersten und vielleicht letztem Mal in ihrem Leben einen kotzenden Seehund gesehen;),web2,"[90, 95]"
3e08b575-13b8-4734-9093-858c281562df,"Ein Meer aus Bildern, jeder Moment des Lebens mit seiner ganz eigenen Hintergundmelodie.",web2,"[39, 44]"
b05ad237-130e-4c56-a392-7d3c06860ec8,Die Bedeutung in meinem Leben war enden wollend.,web2,"[24, 29]"
5e2d241a-85d4-4dad-9072-a2c97246ddf3,"Auch hier hat das Leben seine Höhen und Tiefen, wie überall auf der Welt.",web2,"[18, 23]"
9468d6b6-8d68-4fca-b818-6ca78a06e5f6,Wir haben inzwischen hier unseren Alltag eingerichtet und genießen unser Leben hier.,web2,"[73, 78]"
fa341eeb-92da-43fa-b799-3d955cd930f4,Ohne meiner lieben Frau wäre das Leben so hier nicht möglich.,web2,"[33, 38]"
cb0d60c1-5079-455b-9961-be1eca310045,Sie kennt die Sonnenseite des Lebens – und die Schattenseite.,web2,"[30, 35]"
e5d43e86-f5f4-4760-b8ad-cf7a9c37275a,Doch zehn Jahre später steht Gisela Schwarzfeller vor den Scherben ihres Lebens.,web2,"[73, 78]"
7220abcb-c161-4a34-adbc-8ea549e73a71,Stephan Wehner will sein Leben voll auskosten.,web2,"[25, 30]"
9e21d761-6dda-4b2d-9ddb-44e55fb86c06,"Als alles verloren scheint, will er seinem Leben ein Ende machen.",web2,"[43, 48]"
6b2d1fa5-0f3c-4cc0-aa75-649a6858ffbf,"Sein Leben ist gezeichnet von Alkohol, Gewalt und Hass.",web2,"[5, 10]"
50c64c76-426e-4fa9-9e4c-003079bfe035,Sein Leben ist völlig aus der Spur geraten.,web2,"[5, 10]"
72d81ded-a8a0-4ae7-ae0a-1c526451fc28,Eines Nachts geht er in einen Weinberg um sich das Leben zu nehmen.,web2,"[51, 56]"
8ef6718c-dc8a-484a-8d59-4ff7b1b2784a,"Olaz Total Effects steht schon seit der Einführung Ende der 1990er Jahre für unkomplizierte Anti-Aging Pflege, die Multitasking-Frauen täglich das Leben erleichtert.",web2,"[147, 152]"
0ac147e3-5317-479a-bdd4-05a59ed61dd0,"Mein liebstes Buch in 2012 war für mich Bud Spencer: Mein Leben, meine Filme.",web2,"[58, 63]"
1b397df9-1e14-4f11-b3b6-3754c67ea1fd,Auf der Suche nach der lustigen Seite des Lebens?,web2,"[42, 47]"
