,text,label,span
idx,,,
537d1fdf-f87d-48eb-b64d-4a54de1d170b,"Mithilfe der Schlafphasen-Analyse wird aufgezeichnet, in welcher Schlafphase Sie sich befanden: leichter Schlaf, tiefer Schlaft, REM-Schlaf und Wachphase.",web1,"[120, 127]"
f92c8d73-d7b3-41e4-9446-4398e6be4007,Mit SNOOOR lernen Sie nach und nach auf der Seite zu schlafen und so Schnarchphasen zu reduzieren.,web1,"[53, 61]"
338a1327-6be3-4883-9bf5-a85076e231db,"Wenn Sie in der Nacht auf den Rücken schlafen, sendet das SNOOOR elektrische Impulse, die einen sanften Stoß erzeugen und Sie kurzzeitig wecken, so dass Sie sich auf die Seite drehen oder den Kopf zur Seite neigen.",web1,"[37, 45]"
0ac0ae4e-701a-4fe1-b6ef-2b4868f10af9,Was kann man tun um ruhiger und tiefer zu schlafen?,web1,"[42, 50]"
c7909ad9-46cd-41e7-96d2-fd06139755a4,"Eine andere Vorkehrung, um die Ödembildung zu vermindern, die genauso wirkungsvoll wie Eisbeutel ist, ist, dass Sie mit aufrechtem Kopf schlafen.",web1,"[136, 144]"
11a8cc19-704a-456d-be00-76389ad7d4e3,Kinder unter 6 Jahren schlafen kostenfrei im Extrabett,web1,"[22, 30]"
8fcbca8e-e2a2-4b47-ab99-aae640020d29,"Neben der Stadt der Lichter, die niemals schläft, gibt es viel zu erleben.",web1,"[41, 48]"
eddfd5b1-84e2-4025-b3fb-77bf15b704c0,"Artikel-Nr. 10581 Inhalt 5 ml Duftprofil krautig, süß Duftwirkung harmonisierend, entspannend Duftnote Herznote Qualität Bio, NATRUE Biokosmetik, vegan Hautwirkung Akne, hautberuhigend, regenerierend, hautpflegend Bedürfnis/Anwendung entkrampfend, Verdauung, Erkältung, Besser schlafen, Frauengesundheit, Blase & Harnwege, Narben Botanische Bezeichnung Achillea millefolium INCI Achillea Millefolium Oil* Org, Limonene**, Linalool**",web1,"[277, 285]"
41fd6fc8-6679-4ade-a653-9b26ec3fd954,"Artikel-Nr. 21510 Inhalt 50 ml Duftwirkung vitalisierend Qualität Bio, NATRUE Biokosmetik Hautwirkung vitalisierend, belebend Bedürfnis/Anwendung immunsystemstärkend, Erschöpfung & Stress, Haus- & Reiseapotheke, Besser schlafen Anwendung",web1,"[219, 227]"
a86b08c8-0839-4be7-a705-1359b28b722e,"Artikel-Nr. 11125 Inhalt 5 ml Duftprofil blumig, süß Duftwirkung harmonisierend Duftnote Herznote Qualität konventioneller Anbau, NATRUE Naturkosmetik mit Bioanteil, vegan Hautwirkung entzündungshemmend, regenerierend, hautpflegend, reife, anspruchsvolle Haut Bedürfnis/Anwendung immunsystemstärkend, bakterienfeindlich, entkrampfend, schmerzlindernd, Sinnlichkeit, Besser schlafen, Frauengesundheit, Abschiednehmen / Trauer, Babypflege, Narben, Neurodermitis Botanische Bezeichnung Rosa damascena 10 %, Bio Weingeist 90 % Inhaltsstoffe",web1,"[373, 381]"
472d98dc-3f5c-482f-9545-b826b39fb45f,"Artikel-Nr. 10521 Inhalt 5 ml Duftprofil frisch, süß Duftwirkung entspannend Duftnote Kopf-Herz-Note Qualität Bio, Demeter, NATRUE Biokosmetik, vegan Hautwirkung hautberuhigend Bedürfnis/Anwendung entkrampfend, Verdauung, Erkältung, Erschöpfung & Stress, Besser schlafen, Frauengesundheit Botanische Bezeichnung Foeniculum vulgare INCI Foeniculum Vulgare (Fennel)",web1,"[262, 270]"
9b920917-8376-4618-8a70-ed5e5a6159ae,"Artikel-Nr. 101580 Duftprofil blumig Duftwirkung harmonisierend Duftnote Herznote Qualität Bio, NATRUE Biokosmetik, vegan Hautwirkung Akne, ölige Haut, regenerierend, hautpflegend, reife, anspruchsvolle Haut Bedürfnis/Anwendung bakterienfeindlich, pilzfeindlich, entkrampfend, Erschöpfung & Stress, Haus- & Reiseapotheke, Besser schlafen, Abschiednehmen / Trauer, Babypflege, Narben, Neurodermitis Botanische Bezeichnung Citrus aurantium ssp. amara INCI Citrus Aurantium Amara (Bitter Orange) Flower Oil* Org, Geraniol**, Farnesol**, Limonene**, Linalool**",web1,"[329, 337]"
b6c59650-ab0a-4fbb-bb10-2afde32bffec,"Artikel-Nr. 21520 Inhalt 30 ml Duftwirkung vitalisierend Qualität vegan Bedürfnis/Anwendung immunsystemstärkend, Erkältung, Haus- & Reiseapotheke, Besser schlafen Anwendung Direkt auf das Kissen oder in den Raum sprühen.",web1,"[154, 162]"
ae8efebe-d35d-4a2c-a992-975b5260815b,"Artikel-Nr. 10178 Inhalt 5 ml Duftprofil exotisch, holzig Duftwirkung erdend Duftnote Basisnote Qualität konventioneller Anbau, NATRUE Naturkosmetik, vegan Hautwirkung Akne, entzündungshemmend, hautberuhigend, regenerierend, hautpflegend, reife, anspruchsvolle Haut Bedürfnis/Anwendung bakterienfeindlich, schmerzlindernd, Muskeln & Gelenke, Erkältung, Besser schlafen, Abschiednehmen / Trauer, Narben Botanische Bezeichnung Boswellia carteri INCI Boswellia Carterii Oil, Limonene**, Linalool**",web1,"[360, 368]"
a9fc46fb-9479-4104-94ad-99c00a52af5e,"Artikel-Nr. 10560 Inhalt 5 ml Duftprofil süß Duftwirkung erdend Duftnote Herz-Basis-Note Qualität Bio, NATRUE Biokosmetik, vegan Hautwirkung Akne, entzündungshemmend, hautberuhigend, regenerierend, hautpflegend Bedürfnis/Anwendung schmerzlindernd, Erschöpfung & Stress, Besser schlafen, Frauengesundheit, Narben, Neurodermitis Botanische Bezeichnung Nardostachys jatamansi INCI Nardostachys Jatamansi Root Oil* Org",web1,"[277, 285]"
3bd3e65b-5ad8-4b37-8839-381eb4a31d9b,"Artikel-Nr. 76711 Inhalt 50 ml Duftwirkung vitalisierend Qualität vegan Hautwirkung reinigend Bedürfnis/Anwendung immunsystemstärkend, Erkältung, Haus- & Reiseapotheke, Besser schlafen Anwendung Vor der Anwendung gut schütteln.",web1,"[176, 184]"
58165668-eeb1-4c1c-b717-16a4863c2b37,"Artikel-Nr. 10176 Inhalt 5 ml Duftprofil süß Duftwirkung erdend Duftnote Basisnote Qualität konventioneller Anbau, NATRUE Naturkosmetik, vegan Hautwirkung Akne, entzündungshemmend, hautberuhigend, regenerierend, hautpflegend, reife, anspruchsvolle Haut Bedürfnis/Anwendung Verdauung, Erschöpfung & Stress, Besser schlafen, Frauengesundheit, Narben Botanische Bezeichnung Daucus carota INCI Daucus Carota Sativa (Carrot) Seed Oil, Geraniol**, Limonene**, Linalool**",web1,"[313, 321]"
f60cdf20-1ba4-4f27-8aaa-ae8c469fc5ea,"Artikel-Nr. 101370 Duftprofil frisch Duftwirkung erheiternd Duftnote Kopfnote Qualität Bio, Demeter, NATRUE Biokosmetik, vegan Bedürfnis/Anwendung immunsystemstärkend, entkrampfend, Muskeln & Gelenke, Verdauung, Erschöpfung & Stress, Besser schlafen, Abschiednehmen / Trauer Botanische Bezeichnung Citrus reticulata INCI Citrus Reticulata Peel Oil* Org, Limonene**, Linalool**",web1,"[241, 249]"
a18449ff-7e02-4b02-a89f-30fd2add31ed,"Artikel-Nr. 100330 Duftprofil krautig, süß Duftwirkung entspannend Duftnote Herznote Qualität Bio, Demeter, NATRUE Biokosmetik, vegan Hautwirkung hautberuhigend, regenerierend, hautpflegend Bedürfnis/Anwendung entkrampfend, schmerzlindernd, Verdauung, Erschöpfung & Stress, Besser schlafen, Narben, Neurodermitis Botanische Bezeichnung Chamaemelum nobile INCI Anthemis Nobilis Flower Oil* Org",web1,"[281, 289]"
