,text,label,span
idx,,,
4888a98d-1119-4973-b0ff-939b68aa51d0,Den Jahreswechsel 2020 / 2021 auf Teneriffa feiern!,web1,"[50, 51]"
b5aa266e-e789-44be-8108-316ec9db7354,"Silvester unter Palmen, am Strand und in luftiger Sommerkleidung feiern… das alles und noch viel mehr ist möglich auf der sonnigen Kanareninsel!",web1,"[143, 144]"
f28352c8-8eb3-4f3f-94ff-a14a4419d21f,Packen Sie Ihre guten Vorsätze für das neue Jahr ein und los kann die Reise gehen nach Teneriffa!,web1,"[96, 97]"
7bc0e9c2-f7c3-46cc-9237-588ed1c9ae87,"Ja, Sie haben richtig gelesen!",web1,"[29, 30]"
3937198d-9eac-4f8b-85ed-9907ea7f918c,Das Neujahrsfest auf Teneriffa verspricht Spaß und gute Stimmung!,web1,"[64, 65]"
411f071a-5c98-4fab-ad7c-a1be7ad17a9a,Zahlreiche verschiedene Aktivitäten vertreiben dann am nächsten Tag einen eventuellen Kater!,web1,"[91, 92]"
8deb5910-cf61-4be3-b46b-00400080523c,Ein erfrischendes Bad im Meer ist da sicherlich auch förderlich!,web1,"[63, 64]"
8e2a356c-c652-45fb-a6df-943a5ce5dd44,"Ob Ferienwohnung, Studio oder Gästehaus, hier hat bisher noch jeder Urlauber eine schöne Unterkunft für seinen Silvesterurlaub 2020 / 2021 auf Teneriffa gefunden!",web1,"[161, 162]"
e9cd2654-3d7a-4e81-9388-3e9e5c953c20,Wir helfen Ihnen gerne!,web1,"[22, 23]"
0e6cc52d-9cf5-4a7d-9eac-0981320f7513,"<!--DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN""--> in /kunden/350335_64683/webseiten/drohnen/wp-content/plugins/amazonsimpleadmin/lib/Asa/Service/Amazon/Request/Abstract.php on line 66",web1,"[1, 2]"
19e3e0d5-ee77-4a07-9c95-c5fa877d6dde,"<!--DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN""--> in /kunden/350335_64683/webseiten/drohnen/wp-content/plugins/amazonsimpleadmin/lib/Asa/Service/Amazon/Request/Abstract.php on line 66",web1,"[1, 2]"
db6675a6-a3db-4c0e-b8f6-64f18302b246,"<!--DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN""--> in /kunden/350335_64683/webseiten/drohnen/wp-content/plugins/amazonsimpleadmin/lib/Asa/Service/Amazon/Request/Abstract.php on line 66",web1,"[1, 2]"
15a70d0f-46b2-47fb-bea0-99f9d3d56fa7,"<!--DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN""--> in /kunden/350335_64683/webseiten/drohnen/wp-content/plugins/amazonsimpleadmin/lib/Asa/Service/Amazon/Request/Abstract.php on line 66",web1,"[1, 2]"
7c3ca566-4817-4b56-ad36-1308b1d5416c,"<!--DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN""--> in /kunden/350335_64683/webseiten/drohnen/wp-content/plugins/amazonsimpleadmin/lib/Asa/Service/Amazon/Request/Abstract.php on line 66",web1,"[1, 2]"
387081c6-b975-447a-8fcc-60323c1b869b,"<!--DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN""--> in /kunden/350335_64683/webseiten/drohnen/wp-content/plugins/amazonsimpleadmin/lib/Asa/Service/Amazon/Request/Abstract.php on line 66",web1,"[1, 2]"
