,text,label,span
idx,,,
a894c5c1-db31-4964-baf7-b0a9cfc6a3fc,"Angefangen bei dem Kapitel, wie man sich dem Thema Portraitfotografie und den Menschen, die man fotografieren möchte, am besten nähert und welche rechtlichen Aspekte es zu beachten gilt, geht das Buch auch auf die unterschiedlichen Lichtsituationen ein.",web1,"[78, 84]"
57e56ce3-2f4b-4b5f-8759-8cd0528d8e46,"Da es bei der Portraitfotografie sicher auch um den guten Umgang mit Menschen geht, die es zu fotografieren gilt, kommt dieser Bereich in diesem Buch definitiv nicht zu kurz.",web1,"[69, 75]"
f90eb095-cd83-469a-97c5-2784b16feff3,Immer mehr Menschen treiben Sport oder gehen in Fitnessstudios.,web1,"[11, 17]"
a4d4c437-c154-46a7-87b8-68cfbe2023e3,"Viele Menschen nutzen heutzutage das Internet, um individuell gestaltete Drucksachen bequem von zu Hause aus zu bestellen.",web1,"[6, 12]"
1b82e340-b82e-478b-b37d-fa377f37e33a,"Auf dem Weg besuchen wir die heiligen Krokodile von Bazoulé, wo Menschen und Reptilien harmonisch zusammenleben.",web1,"[64, 70]"
3691dcb1-fe42-4bb9-bde2-3f470b277282,"Für kleine Kiefergrößen geeignet, ist die Beconfident Dental Guard Protect für Menschen entwickelt worden, die unter Zähneknirschen (Bruxismus) leiden.",web1,"[79, 85]"
8402305d-f700-444d-bac9-8a18782f54d0,"Der nastent wurde für Menschen entwickelt, die schnarchen oder an einer leichten Schlafapnoe leiden und weder mit einer Anti-Schnarch-Schiene noch einer CPAP-Maske etc. zurechtkommen.",web1,"[22, 28]"
bc28f597-7ac0-4171-b56b-8cf3918f22f2,"Produktbeschreibung Der nastent wurde für Menschen entwickelt, die schnarchen oder an einer leichten Schlafapnoe leiden und weder mit einer Anti-Schnarch-Schiene noch einer CPAP-Maske etc. zurechtkommen.",web1,"[42, 48]"
4d51a153-9eb3-4f0e-b92d-334db6b7ba91,Pluggerz Ohreschützer sind die perfekte Lösung für Menschen mit kleinen bzw. empfindlichen Gehörgängen.,web1,"[51, 57]"
9b9fe6d9-7e7f-4fa4-b7ef-4ef6e9672226,"Seit 4.000 Jahren leben Menschen in der Gemeinde: antike Siedler, Römer, Byzantiner, Araber und katalanische Christen und die Spuren ihrer Besiedlungen und ihr kulturelles Erbe prägen das Stadtbild.",web1,"[24, 30]"
24946eb2-38fe-4a91-a245-c3feb2d7fddb,"Für junge Menschen, Familien und Kunstfreunde",web1,"[10, 16]"
0216c572-09fb-4c8e-aba9-96f2d4543b6e,Hier leben rund 5.225 Menschen überwiegend von der Landwirtschaft und vom Schuhmacherhandwerk.,web1,"[22, 28]"
d506ca12-6d45-4564-888a-a2aff4dbe5bf,"Alle unsere Villen, die Platz von 6 bis hin zu 18 Personen bieten, sind von einer gewissen Extravaganz mit eben solchem Charme gekennzeichnet – also etwas für Menschen, die das Einzigartige im Urlaub suchen und ihren Familien oder Gästen etwas ganz besonderes bieten wollen.",web1,"[159, 165]"
1222c3a1-7f86-4917-934b-185692f10ca3,"Etwas über 2.000 Menschen leben hier auf ca. 30 Quadratkilometern, die sich „Mariando“ bzw.",web1,"[17, 23]"
53a8bca8-4910-4da3-84d4-f716d1b5d374,Die etwa 200 im Landstrich verstreut lebenden Menschen führte er zu diesem Zweck hier zusammen und ließ die neue Siedlung umfrieden.,web1,"[46, 52]"
2943c2ef-0204-40ad-ba70-29c54b13b826,Der ganzheitliche Schutz von Menschen von Kopf bis Fuß liegt dem Onlineshop idealsafety am Herzen.,web1,"[29, 35]"
b9f1a05c-264e-4955-8958-d1752f8f878f,In ganz Deutschland unterstützt Weight Watchers Menschen sehr erfolgreich bei der Gewichtsabnahme.,web1,"[48, 54]"
b3b74f15-a643-4856-8cf4-2570f483b750,Schenken sie den ihnen anvertrauten Menschen Gesundheit und Sicherheit mit den Windelsensorprodukten des Onlineshop CURALUNA.,web1,"[36, 42]"
3062c47f-c023-4c22-92d7-931a9f3565fe,"Der Onlineshop sunart steht für entwickelte interessante Formen, damit diese Plätze im Lebensraum der Menschen finden. im Onlineshop sunart finden sie Leuchtscheiben, Leuchtherzen und Leuchtmöbel.",web1,"[102, 108]"
e62de797-c379-4ac8-bb20-dc91c51ed708,"Viele Menschen sind fasziniert von hochwertigen, handgefertigten Messern.",web1,"[6, 12]"
7c3e5e6e-0cde-4413-8087-49d7574e74f2,"damit sie später einmal ein selbst bestimmtes Leben führen und der Gesellschaft nutzen können, brauchen benachteiligte junge Menschen besondere Zuwendung und eine gute Ausbildung.",web1,"[125, 131]"
b5723308-1e5e-486b-8983-2513b4c3d4cc,"Die Darlehensgeber werden nicht nur ihr Geld mit Zinsen zurückbekommen, sondern der Zinseszins wird die Freude und Befriedigung darüber sein, dass sie als Teil eines sozialen Netzwerks mitgeholfen haben, das Schicksal benachteiligter junger Menschen zu korrigieren und die Welt gerechter zu machen.",web1,"[241, 247]"
75145662-6987-471f-baea-fc86be4bbb1d,"Damit das möglich wird, brauchen wir Menschen wie Sie.",web1,"[37, 43]"
c6cb97f9-2fd3-48ac-bfac-29fe0c552b9c,"Gemeinsam versorgen wir bundesweit Menschen mit erneuerbarem Bürgerstrom aus Solar-, Wind- und Wasserkraft.",web1,"[35, 41]"
e988d550-fd91-4720-aa5d-eb246b8c85c9,"Wir verfolgen die Vision einer erneuerbaren, regionalen und unabhängigen Energiezukunft in Bürgerhand – denn Menschen haben Enkelkinder, Energiekonzerne nicht.",web1,"[109, 115]"
7ebca858-6bee-40a6-9402-ba3d13655643,"Damit das möglich wird, brauchen wir Menschen wie Sie.",web1,"[37, 43]"
101435a1-f758-4c29-8899-db5ef7465556,"Gemeinsam versorgen wir bundesweit Menschen mit erneuerbarem Bürgerstrom aus Solar-, Wind- und Wasserkraft.",web1,"[35, 41]"
e0860838-3478-459f-a6d4-79266be8f624,"Wir verfolgen die Vision einer erneuerbaren, regionalen und unabhängigen Energiezukunft in Bürgerhand – denn Menschen haben Enkelkinder, Energiekonzerne nicht.",web1,"[109, 115]"
a09e0845-dee8-4326-a902-88a73464dae3,"Die Schülergenossenschaft Öko-E wurde gegründet, um Menschen aus Windeck und Umgebung mit erneuerbarem Strom zu versorgen.",web1,"[52, 58]"
2440888d-0d50-4017-b29a-53b2da7ccec1,"Die Bürgerwerke sind ein unabhängiger Verbund von mehr als 15.000 Menschen, die gemeinsam die Energiewende voranbringen.",web1,"[66, 72]"
752acea0-9246-4655-8e57-a8cd80a11ea5,"Damit das möglich wird, brauchen wir Menschen wie Sie.",web1,"[37, 43]"
7c300406-b9f1-43e1-89b2-993e1b9ecb39,"Gemeinsam versorgen wir bundesweit Menschen mit erneuerbarem Bürgerstrom aus Solar-, Wind- und Wasserkraft.",web1,"[35, 41]"
efc9c399-628b-4e04-9fe9-de352a15c66b,"Wir verfolgen die Vision einer erneuerbaren, regionalen und unabhängigen Energiezukunft in Bürgerhand – denn Menschen haben Enkelkinder, Energiekonzerne nicht.",web1,"[109, 115]"
ba1dba07-bfad-43f6-b242-831008b16d72,"Damit künftig Rollstuhlfahrer oder Menschen mit Rollatoren oder Kinderwagen leichter die Stadtbahnen der Linie 11 benutzen können, wird im Bereich der bisherigen Haltestelle ein Mittelhochbahnsteig gebaut.",web1,"[35, 41]"
5bbe73db-4567-4431-8078-9b3c84780efb,Die Menschen dürfen teilweise nur noch die wichtigsten Erledigungen verrichten und sollen bzw. müssen sich ansonsten zuhause aufhalten.,web1,"[4, 10]"
80d406f0-25cf-44d4-9ede-6e15124d65b1,"Traditionell verwendeten die Menschen statt Zahnbürsten die Blätter von Diptam und Salbei, rieben diese auf ihre Zähne und das Zahnfleisch um die Zahnoberfläche von Flecken zu befreien aber auch aufgrund ihrer starken antiseptischen Eigenschaften.",web1,"[29, 35]"
6abd257e-3772-45ed-980b-7950f790e823,"Diese Seife zeichnet sich durch seinen exquisiten Duft von Gardenien aus und ist ideal für die Menschen, die blumenduftende Seifen bevorzugen.",web1,"[95, 101]"
7e13e86b-c8e6-4f1c-b76d-a7c238d7c488,Die Menschen dürfen teilweise nur noch die wichtigsten Erledigungen verrichten und sollen bzw. müssen sich ansonsten zuhause aufhalten.,web1,"[4, 10]"
72e248ac-7dfa-4093-811f-f6c883f6ceb8,Maximale Sicherheit für Mensch und Maschine bietet die Metabo Pump Protection mit Trockenlaufschutz.,web1,"[24, 30]"
5c747f93-d4db-4b8a-abd1-c026cd67c0f9,Die H&M-Geschenkkarte ist das perfekte Geschenk für modebewusste Menschen.,web1,"[65, 71]"
186dfa1b-3a31-47c2-81b4-97dc6ae15936,"Deine Person: Du bist ein freundlicher, offener und lösungsorientierter Mensch; jemand, der mitdenkt und Spaß am gemeinsamen Erarbeiten ebenso wie am eigenständigen Wegarbeiten hat.",web1,"[72, 78]"
71cc993c-60ce-4776-9807-b194c918b748,"Viele Menschen fragen sich nun, ob sie von dieser Abschaltung betroffen sein könnten.",web1,"[6, 12]"
01ef4849-b346-413e-9f73-3e39e74237a8,"Und wir danken allen Menschen, die in dieser Zeit tatkräftigen Einsatz rund um die Uhr zeigen – Ärzte, Pflegekräfte, Postbote, Kassierer und natürlich allen, die da draußen unermüdlichen Einsatz zeigen!",web1,"[21, 27]"
d1de4d67-07bb-48bf-9dfb-107508f19dcc,keine Stolperfalle für Mensch und Tier durch Schleifenbildung,web1,"[23, 29]"
1a6f4032-4448-4000-a2b2-90723480d963,Das Klonen von Menschen ist verboten.,web1,"[15, 21]"
3cb23786-9b5f-4479-b1ba-c421523aefa0,"Ziel ist es, Menschen mit krankhaftem Übergewicht, bei denen herkömmliche Maßnahmen zur Gewichtsreduktion nicht erfolgreich waren, bei der Gewichtsabnahme zu unterstützen.",web1,"[13, 19]"
afce71ce-cd08-4589-a068-8e16e464d9da,Die Ohrmuschel des Menschen hat bereits im Alter von sechs Jahren 70% ihrer endgültigen Größe erreicht.,web1,"[19, 25]"
6451ae6d-8c39-4ad9-be04-5741f1728e15,"Jede Operation & Behandlung am Menschen bringt Risiken mit sich, welche niemand zu 100% ausschließen kann.",web1,"[31, 37]"
c18261dc-1b8c-4714-9437-d5698aa972b2,MAGISCHER MOMENT: Menschen glücklich zu machen,web1,"[18, 24]"
a7cbede2-3897-4afc-91a0-a74844985ccd,"Neben nachhaltigen Rohstoffen liegt den Brandsiftern soziales Engagement und faire Produktionsbedingungen am Herzen, daher arbeiten sie in der Vorproduktion mit den Werkstätten für Menschen mit Behinderung in Berlin zusammen.",web1,"[181, 187]"
81f6e800-334c-4534-befb-4796d2b00e2d,"Die Assoziationskette ist in etwa die: Ihr Bierlikör ist aus Doppelbock, dieses Starkbier wurde zumeist von Mönchen gebraut, damit der Mensch die Fastenzeit unbeschadet überstand.",web1,"[135, 141]"
5773f5b2-d8fe-4f9e-8353-788291509e0c,"Die Erzeugnisse von Alt-Enderle richten sich an Menschen, die sich zutrauen, ihr eigenes Urteil zu fällen.",web1,"[48, 54]"
df47716f-80fd-4123-8345-477bcfa048be,"Ein gutes Destillat sei wie ein charaktervoller Mensch, nicht immer einfach zu verstehen, aber immer interessant und anziehend.",web1,"[48, 54]"
27b7a077-1125-4622-92cf-d169fec69d3d,"Den meisten Menschen sei nicht bewußt, warum ein unter biologischen Aspekten produzierter Gin etwas besonderes ist, meint der Feel-Gin Hersteller und erläutert:",web1,"[12, 18]"
fddf91f4-a41d-4faa-8c9b-445108cb6df1,Hier ist die Almwirtschaft noch lebendig und fixer Bestandteil der hier lebenden Menschen.,web1,"[81, 87]"
dd1e0a2b-474c-4aa1-b57b-aaa72e9c7935,Die Menschen im Kaiserwinkl feiern viel und gerne.,web1,"[4, 10]"
eb0b9775-d2fe-45f8-85e3-cd995e4b3bd4,Qualitativ hochwertige Nahrungsergänzungsprodukte für anspruchsvolle Menschen zu attraktiven Preisen erhalten sie im Onlineshop Vitaworld.,web1,"[69, 75]"
a6fd3999-7c0f-49f7-9480-35e871ee030a,CBD Öl und wasserlösliche CBD Tropfen in verschiedenen Varianten für Mensch und Haustier bietet ihnen der Onlineshop Hanfalpin.,web1,"[69, 75]"
61c587ec-aab0-40c2-975a-85590e9518c0,Gutschein CURALUNA und Gutschein: Schenken sie den ihnen anvertrauten Menschen Gesundheit und Sicherheit mit den Windelsensorprodukten des Onlineshop CURALUNA.,web1,"[70, 76]"
e82334d0-3e25-4959-b23c-5678605c894f,Schenken sie den ihnen anvertrauten Menschen Gesundheit und Sicherheit mit den Windelsensorprodukten des Onlineshop CURALUNA.,web1,"[36, 42]"
df04fbba-8c03-46f3-b95d-d0ab8c8290fa,Gutschein alfda und Coupon Gutschein: Geeignete Produkte für Allergiker und gesundheitsbewusste Menschen finden sie im Onlineshop alfda.,web1,"[96, 102]"
d6a57586-bfad-4332-9d23-9f23efd55e6f,Geeignete Produkte für Allergiker und gesundheitsbewusste Menschen finden sie im Onlineshop alfda.,web1,"[58, 64]"
1ba8a4e5-eabf-4bb5-b95f-f7214a9cd42f,Qualitativ hochwertige Nahrungsergänzungsprodukte für anspruchsvolle Menschen zu attraktiven Preisen erhalten sie im Onlineshop Vitaworld.,web1,"[69, 75]"
4cfc2b03-f47f-4928-b97e-29722199245e,Qualitativ hochwertige Nahrungsergänzungsprodukte für anspruchsvolle Menschen zu attraktiven Preisen erhalten sie im Onlineshop Vitaworld.,web1,"[69, 75]"
991a0d8e-6ffc-45b4-a4fc-6106a14da374,Zum Jahreswechsel gehört für viele Menschen das Abbrennen von Feuerwerk.,web1,"[35, 41]"
3d7c19da-af5c-40b4-acf1-0952042a8d0b,Film- und Fernsehgeschichte für Menschen mit Fluchthintergrund,web1,"[32, 38]"
b7e3307f-678e-4801-84ec-89d2c304f809,Die Deutsche Kinemathek – Museum für Film und Fernsehen engagiert sich für Menschen mit Fluchthintergrund und schafft für sie Zugänge zu den Angeboten des Hauses.,web1,"[75, 81]"
89e5bd5f-cfc9-4ea3-ac03-fd8381c1bf97,"Sich selbst intensiv wahrzunehmen, alle Sinne spielen zu lassen, hilft geschmeidig zu bleiben und den Menschen empathisch zu begegnen.",web1,"[102, 108]"
6c06764c-4dbe-4ecd-ab67-5a7318364f8c,Die Verbindung zum Herzen und die Liebe zu den Menschen wird gestärkt.,web1,"[47, 53]"
689cb659-9d41-42cc-97ba-de40a7248ce1,Das bedeutet Camping in der wilden Natur mit gleichzeitigem Genuss des angenehmen Klimas und bei freundlichen Menschen.,web1,"[110, 116]"
2d4ef7ae-9004-46b2-9e75-6cbd277d8a8a,"Auf einem Camping in Zeeland erleben Sie den immerwährenden Kampf zwischen Mensch und Meer in einer Gegend, die durch das Wasser geprägt ist.",web1,"[75, 81]"
100ef956-bab1-428d-821a-9a0000083b80,"Gibt es auch Campingplätze, die für behinderte Menschen geeignet sind?",web1,"[47, 53]"
b2414fea-116b-43a2-8d9f-781c06610014,"Ein großartiger Naturpark mit tiefen Höhlen, steilen Hängen und bizarren Felsformationen, die manchmal wie Menschen oder Tiere aussehen.",web1,"[107, 113]"
4810ede1-111a-42b1-a62c-93daac3e99cd,"Und junge Menschen genießen das Nachtleben in Städten wie Porec und Medulin, oder auf der Insel Pag, dem Ibiza von Kroatien.",web1,"[10, 16]"
d5037662-0a4f-4710-94d9-722d2bbcbcba,"Ungarn hat eine reiche Kultur, beeindruckende Barockstädte wie Budapest und Pecs, herzhaftes Essen, köstlichen Wein und freundliche Menschen.",web1,"[132, 138]"
1d014868-01c4-45e4-9319-8fb04d888eb1,"Das heißt für uns: individueller Urlaub mit allen Freiheiten, vielfältigen Naturerlebnissen und endlich richtig viel Zeit für Menschen, die uns am Herzen liegen.",web1,"[126, 132]"
930ca71c-221f-4fd8-a646-43550e745f34,Viele Menschen und Unternehmen werden von den Auswirkungen des Corona-Virus getroffen.,web1,"[6, 12]"
3f7c4904-58c6-4db8-a0a0-eb258aad2e6f,"Der Tröpfchenschutz dient als Hygieneschutz überall an Orten, wo Menschen direkt in Kontakt kommen.",web1,"[65, 71]"
8451e550-c7a2-42bf-9990-9994b4da3154,"Es gibt sicher einen lieben Menschen, dem Sie mit Ihrer Kreation eine Freude bereiten.",web1,"[28, 34]"
6e184962-3654-496c-a1fa-eefe103767d5,"Gel mit natürlichen Wirkstoffen, die die Erektion verlängern und die Ejakulation verzögern können, sodass der Mensch mehr Zeit hat, sein Vergnügen und seine Leistungsfähigkeit zu genießen.",web1,"[110, 116]"
