,text,label,span
idx,,,
d6a77715-58ce-4aee-9433-6f0850cad5e4,"Volltextsuche innerhalb der Steuerdatenbank Urlaubsgewährung, Betriebsferien, Urlaub während Kurzarbeit",web1,"[44, 50]"
206709eb-6207-42f3-bba8-07c2f002b9ca,Grundsätzlich obliegt es dem Arbeitnehmer seinen Urlaub nach seinen Wünschen zu planen.,web1,"[49, 55]"
eff109a7-3189-4dec-aeab-af6af358d78b,"Bei der zeitlichen Festlegung des Urlaubs sind die Urlaubswünsche des Arbeitnehmers zu berücksichtigen, es sei denn, dass ihrer Berücksichtigung dringende betriebliche Belange oder Urlaubswünsche anderer Arbeitnehmer, die unter sozialen Gesichtspunkten den Vorrang verdienen, entgegenstehen.",web1,"[34, 40]"
53b3901b-f031-464f-a83c-7c1a279a6be8,"Ferner gilt zu beachten, dass nur ein Teils des Urlaubs durch Betriebsferien fremdverplant werden darf.",web1,"[48, 54]"
6744a018-cf1a-4cfe-a4be-868cd8f78590,Bei Urlaubsnahme während dieser Zeit wird der Urlaub mit dem üblichen Gehalt vergütet.,web1,"[4, 10]"
a8e79b09-5943-49fb-b6d9-16ede909e839,"Das heißt Arbeitgeber sollen mit Beschäftigten, die noch ""alte"", bisher unverplante Urlaubansprüche haben, den Antritt dieses Urlaubs in Zeiten mit Arbeitsausfall im Betrieb vereinbaren.",web1,"[84, 90]"
810036ba-20b9-45a0-a75f-d63937aee669,"Dazu mussten innerhalb kürzester Zeit die Inhalte geplant und ein Workbook erstellt werden, weil einer der Teilnehmer diesen Workshop noch vor seinem Urlaub besuchen wollte.",web1,"[150, 156]"
3f283d06-9c1c-4dfd-843c-fdb4ae2692c5,"Beworben werden diese Inhalte im offiziellen Newsletter der Marke Urlaub in Österreich, auf Social Media und auf anderen externen Plattformen.",web1,"[66, 72]"
4d70ecdd-f4d9-4172-9d74-305a19161da6,"Beworben werden diese Inhalte im offiziellen Newsletter der Marke Urlaub in Österreich, auf Social Media und auf anderen externen Plattformen - nach Wahl in Frankreich, Italien oder Spanien.",web1,"[66, 72]"
20664df7-f1ff-4744-a770-0ff465552af5,Präsentation Ihrer Botschaft auf dem offiziellen Tourismusportal Österreichs unter der starken Marke Urlaub in Österreich,web1,"[101, 107]"
