,text,label,span
idx,,,
8ed41cdd-2b89-491b-9f89-888e026dd30e,Keine Frage ist der Blog von Buchautor und Querdenker Robert Misik sehr gut gemacht.,web2,"[43, 53]"
579595bd-5159-4d43-85de-9de33305f25f,"Doch oft sind gerade diese Querdenker erfolgreich, wie Sabine und Harald Gentner.",web2,"[27, 37]"
cb3e70a0-a504-4da8-93bc-c77135d4b392,"Die UNO, EU, unterschiedliche Wissenschaftsdisziplinen und auch viele Querdenker haben in den unterschiedlichen Bereichen schon sehr gute Normen, Leitlinien und Strategien entwickelt.",web2,"[70, 80]"
9da715e9-fc15-4e14-a53d-80b0699a19db,"Die angesprochenen Verkehrskreise werden davon ausgehen, dass auch noch andere Institutionen über Querdenker, also Personen, die ungewöhnliche Gedanken haben, verfügen können.",web2,"[98, 108]"
3f8f469a-0706-4ca0-a6d8-91ceccd4be02,Dürr gilt als einer der bedeutendsten Querdenker unserer Zeit und Impulsgeber der internationalen Umwelt- und Friedensbewegung.,web2,"[38, 48]"
e54b1ce2-0a6e-4a8a-ac14-b32e5808b84d,"Es sind ganz klar keine Querdenker, sondern nur durch den Mainstream angezogene Mitläufer, die wie die 1984 Schafe im Chor den neuen Schäfer anblöken.",web2,"[24, 34]"
7685d8bb-6387-429b-a9cf-8de252e9d6bb,Das Quiz für Querdenker,web2,"[13, 23]"
d42c185e-c740-486b-9630-1ecefcaf1739,"Es ist wichtig, seine Themen nicht nur auf den Webportalen präsent zu halten, sondern man muss über neue Formate, wie zum Beispiel die re:publica nachdenken und dorthin gehen, wo Querdenker und Multiplikatoren sitzen, die reflektieren und getreu dem Motto „ideas worth spreading“ Visionen über die Stadtgrenzen hinaustragen.",web2,"[179, 189]"
cfa24e60-c884-4c4e-b58f-245fcaf24c37,"Bruno Suter ist wohl ein Querdenker, hat aber sich nicht vor die Schweizer Neutralität abzuschaffen.",web2,"[25, 35]"
04180833-848e-4744-bc58-de83a1237a4c,"So sei z. B. bei den Waren “Druckereierzeugnisse” nicht ausschlaggebend, ob die Bezeichnung als Titel dienen könnte für die Themen, die darin niedergelegt seien, sondern, ob das Zeichen “Querdenker” herkunftshinweisend auf diesen Waren verwendet werden könne.",web2,"[187, 197]"
