"No.","Date","Genre","Bibl","URL","Hit"
"1","2012-09-26","internetbasiert","042012 | christ-katholisch.de. christ-katholisch.de, 2012-09-26","https://christ-katholisch.de/kirchenzeitung/042012.html","Ich lerne Unechtes und Masken zu erkennen, abzulegen und hinter der Maske ungeschminkt die unverwechselbare Person zu sehen: Dich und mich."
"2","2012-04-02","internetbasiert","Soothing Face Mask 50 ml. Ecco Verde Onlineshop, 2012-04-02","https://www.ecco-verde.at/avril/soothing-face-mask","Die beruhigende Maske von Avril wurde speziell für empfindliche Hauttypen entwickelt."
"3","2012-01-14","internetbasiert","Bewegte Tage. NO-PROJECT, 2012-01-14","https://cambraskade.wordpress.com/2012/01/14/bewegte-tage/","Kräfte, die in den Schatten gehen mussten, die beschäftigen mich, seit wir vor einem Jahr die Schattenkraft gerufen haben für die Maske des Jahres."
"4","2011-10-25","internetbasiert","Rival de Loop Peel-Off Maske. Pinkmelon, 2011-10-25","http://www.pinkmelon.de/test/pflege-2/gesicht-2/maske-2/rival-de-loop-peel-off-maske.html","Genau diese Pflanzen sind auch in der Maske enthalten und sollen die Haut reinigen."
"5","2011-04-01","internetbasiert","""Enrico"" Heinz Zuber begeht 70. Geburtstag. vienna.at, 2011-04-01","https://www.vienna.at/enrico-heinz-zuber-begeht-70-geburtstag/1411484","Sogar die hochgezogene Augenbraue hab’ ich gezeichnet, wie sie später Enricos Maske hatte.”"
"6","2010-03-13","internetbasiert","Blackself. fretties.de, 2010-03-13","http://www.fretties.de/ich-m%c3%b6chte-frettchen/farben/blackself.html?font-size=larger","Frettchenfarben Erstellt: Samstag, 13. März 2010 19:03 Zugriffe: 11048 tiefschwarzes Grannenhaar graue bis dunkle Unterwolle es darf keine Maske vorhanden sein, lediglich ein heller Schatten über den Augen ist erlaubt Ohrrundungen weiß abgegrenzt rundes weißes Kinn von der Nase bis zum Mundwinkel Augen schwarz Nase schwarz Tweet images/stories/farben/blackself.jpg{/rokbox} tiefschwarzes Grannenhaar graue bis dunkle Unterwolle es darf keine Maske vorhanden sein, lediglich ein heller...}"
"7","2012-01-22","internetbasiert","""Information ist Macht"" - oder das Leben des J. Edgar. Eowenia, 2012-01-22","https://eowenia.wordpress.com/2012/01/22/information-ist-macht-oder-das-leben-des-j-edgar/","Bei der Darstellung des alten und etwas dicklichen Mannes hat die Maske präzise Arbeit geleistet (was eventuell die schwache Maske bei Tolson und Hoovers Sekräterin Helen erklären könnte)."
"8","2012-07-22","internetbasiert","Dank Heilerde nie wieder Pickel?. Kosmetik.org, 2012-07-22","http://www.kosmetik.org/diy/masken/heilerde-maske-selber-machen-schluss-mit-pickeln","Heilerde Maske selber machen - Schluss mit Pickeln!"
"9","2010-10-22","internetbasiert","Titania Medien: Gruselkabinett #46-Die Maske des roten Todes ist erschienen. W6-Tabletop, 2010-10-22","http://www.w6-tabletop.at/2010/10/titania-medien-gruselkabinett-46-die-maske-des-roten-todes-ist-erschienen/","Heute erscheint eine neue Folge der „Gruselkabinett„-Hörspielreihe, sie trägt den Titel „Die Maske des roten Todes„."
"10","2012-01-29","internetbasiert","Leipzig 2012: Buchmesse mit Fantasy-Leseinsel. fandomobserver.de, 2012-01-29","http://www.fandomobserver.de/2012/01/leipzig-2012-buchmesse-mit-fantasy-leseinsel/","12:30 Uhr Mara Lang: Masken Bringen die Masken Schönheit oder Verderben?"
"11","2012-10-25","internetbasiert","xbAV beschleunigt Formularwesen im Bereich der betrieblichen Altersversorgung | online zeitung. Online Zeitung, 2012-10-25","http://online-zeitung.de/2012/10/25/xbav-beschleunigt-formularwesen-im-bereich-der-betrieblichen-altersversorgung/","Die nötigen Informationen kann man über eine generische Maske einmalig eingeben."
"12","2011-11-16","internetbasiert","Verkaufsstop: Blei und Cadmium in Schmuckperlen von Viva Decor GmbH. CleanKids-Magazin, 2011-11-16","http://www.cleankids.de/2011/11/16/verkaufsstop-blei-und-cadmium-in-schmuckperlen-von-viva-decor-gmbh/17190","Die Artikel sind jeweils in der Größe von ca. 1cm x 1cm x 1cm mit verschiedenen Motiven: Stern, Delphin, Würfel, Blumen, Masken"
"13","2011-01-01","internetbasiert","Clown Maske | Karnevalsmasken. Clown Masken | Just another WordPress site, 2011-01-01","https://www.clownemaske.de","Mit schön viel Farbe und besonders lustigen Designs sind Clown Masken eine super Kostümidee für Kindern!"
"14","2012-08-11","internetbasiert","Test 1. Wordpressdotcom, 2012-08-11","https://vanyszauberwald.wordpress.com/2012/08/11/test-1/","Die Maske riecht angenehm nach Honig, fühlt sich frisch auf meiner Haut an und hat eine gelb-bräunliche Farbe."
"15","2012-11-29","internetbasiert","Es ist DEINE Welt, dein Universum. THE INFORMATION SPACE, 2012-11-29","https://stevenblack.wordpress.com/2012/11/29/es-ist-deine-welt-dein-universum/","seine Maske."
"16","2012-12-05","internetbasiert","[Film-Review] The Dark Knight Rises - Book Walk. Book Walk, 2012-12-05","http://book-walk.de/2012/12/film-review-the-dark-knight-rises/","Schade ist nur, dass man die Mimik hinter der Maske nur erahnen kann."
"17","2010-02-06","internetbasiert","Relaunch: Maske CNC-Produktion | Medienwerft GmbH. Medienwerft GmbH, 2010-02-06","https://www.medienwerft.de/news/unsere-kunden/2010/maske-cnc-produktion/","Dank modernster Maschinen und einem hoch motivierten Team hat sich MASKE einen hervorragenden Ruf erarbeitet, der weit über die Grenzen Norddeutschlands hinaus reicht."
"18","2012-06-30","internetbasiert","DAS LEBEN ALS MENSCH: Neulich ..... beim Halbfinale oder Mario Balotelli und der Rassismus. Menschenlebenblog, 2012-06-30","https://menschenlebenblog.wordpress.com/2012/06/30/das-leben-als-mensch-neulich-beim-halbfinale-oder-mario-balotelli-und-der-rassismus/","Ja, hinter dieser Maske können wir uns nicht mehr verstecken……"
"19","2012-10-03","internetbasiert","Wiesn Frisur by Shan Rahimkhan. Style Roulette, 2012-10-03","http://www.style-roulette.com/wiesn-frisur-by-shan-rahimkhan-6262.html","Leider war der kleine Stand im Ludwig Beck nur zum Frisieren ausgerichtet, sodass ich die True Colour ’shiny silver‘ Maske leider nicht ausprobieren konnte."
"20","2012-03-07","internetbasiert","Vegane & natürliche Lippenpflege - Ecco Verde Onlineshop. Ecco Verde Onlineshop, 2012-03-07","https://www.ecco-verde.at/themen/vegane-pflege-fuer-die-lippen","Ideal als Maske für die Lippen"
"21","2011-09-02","internetbasiert","Glossy Box August. christin-testberichte.blogspot.com, 2011-09-02","http://christin-testberichte.blogspot.com/2011/09/glossy-box-august.html","In nur 10 Minuten repariert die Maske Strukturschäden, verleiht natürlichen Glanz und schützt vor Umwelteinflüssen."
"22","2011-03-22","internetbasiert","L’Oréal Professionnel série nature. Pinkmelon, 2011-03-22","http://www.pinkmelon.de/magazin/haircare/loreal-professionnel-serie-nature.html","♦ Douceur d’Huiles mit Oliven- und Kleieöl Shampoo und Maske pflegen widerspenstiges, krauses Haar, sorgen für den gewünschten Anti-Frizz-Effekt."
"23","2012-10-06","internetbasiert","2 Dem Positiven dienen 2.6.2013. My Blog, 2012-10-06","https://testkkbb.wordpress.com/dem-positiven-dienen/","Ein Rechtsstaat, dem die famose Kolumnistin des Tagesspiegels, Hatice Akyün, am 21.9.2012 dankenswerter Weise die Maske vom Gesicht gerissen hat."
"24","2010-07-11","internetbasiert","für udo und bernd. Und So Weiter Und So Wort, 2010-07-11","https://veitulrich.wordpress.com/2010/07/11/fur-udo-und-bernd/","Die gesamte Operettenwelt von „Maske in Blau“ über „Die Fledermaus“ bis hin zum „Land des Lächelns“ wurde mir zwangsläufigerweise eingetrichtert."
